bear_id,bear_sex,birth_year,cap_year,cap_lat,cap_lon,cap_radio,AK_effort
20485,F,1994,2010,71.5759201,-154.1925415,FALSE,57.06666667
20486,M,1994,2004,70.54872182,-142.5592112,FALSE,197
20486,M,1994,2005,70.42829641,-142.3377736,FALSE,150.3166667
20488,F,1993,2001,69.7396815,-141.0965332,FALSE,109.25
20488,F,1993,2002,70.49821667,-149.0938833,TRUE,104.1333333
20490,M,1993,2008,70.14954821,-143.0597738,FALSE,90.18333333
20493,F,1999,2009,70.15921173,-143.3307861,FALSE,98.35
20496,M,1995,2005,70.19751078,-143.5731262,FALSE,150.3166667
20497,M,1993,2001,70.29367523,-143.0332581,FALSE,109.25
20497,M,1993,2006,70.62432048,-147.8321849,FALSE,86.48333333
20497,M,1993,2007,71.00454712,-150.7530106,FALSE,88.16666667
20497,M,1993,2009,70.1736908,-142.5755157,FALSE,98.35
20498,M,1995,2003,70.32459615,-143.9822184,FALSE,114.2666667
20498,M,1995,2009,70.79340515,-149.469342,FALSE,98.35
20498,M,1995,2010,70.40628052,-143.4561615,FALSE,57.06666667
20499,M,1995,2008,70.34268494,-143.4493958,FALSE,90.18333333
20502,F,1988,2001,70.47586411,-147.5944131,FALSE,109.25
20502,F,1988,2002,69.91448333,-146.34395,FALSE,104.1333333
20502,F,1988,2003,70.9578653,-146.4000629,FALSE,114.2666667
20504,F,1990,2001,70.92710876,-151.5323029,TRUE,109.25
20504,F,1990,2004,71.0027949,-147.8399658,FALSE,197
20507,F,2000,2001,70.53015495,-147.9854481,TRUE,109.25
20507,F,2000,2003,70.62952423,-145.8304901,FALSE,114.2666667
20508,F,2000,2001,70.40402603,-144.954395,FALSE,109.25
20509,F,2000,2001,70.40402603,-144.954395,FALSE,109.25
20510,F,1996,2001,70.62297618,-146.5351359,FALSE,109.25
20512,M,2000,2001,70.58013753,-149.5065133,TRUE,109.25
20513,F,2000,2001,70.58013753,-149.5065133,TRUE,109.25
20518,F,2000,2007,70.25746816,-143.1948008,FALSE,88.16666667
20519,F,2000,2007,70.0440506,-142.5134674,FALSE,88.16666667
20520,F,2000,2001,70.63074448,-147.7862946,FALSE,109.25
20521,F,2000,2001,70.63074448,-147.7862946,FALSE,109.25
20525,F,2000,2003,70.41080653,-142.5720291,FALSE,114.2666667
20526,F,1990,2001,70.55819161,-147.4206312,TRUE,109.25
20526,F,1990,2002,71.35023931,-154.7502474,TRUE,104.1333333
20527,F,1993,2001,69.82507177,-141.2804974,TRUE,109.25
20527,F,1993,2003,70.75963165,-147.7625592,FALSE,114.2666667
20528,F,1994,2001,70.71728439,-147.8713531,TRUE,109.25
20528,F,1994,2002,70.54971667,-150.4422333,TRUE,104.1333333
20528,F,1994,2003,71.24573822,-151.2929449,FALSE,114.2666667
20528,F,1994,2010,71.37009583,-156.725351,FALSE,57.06666667
20529,F,1995,2001,69.92719269,-144.9194895,TRUE,109.25
20529,F,1995,2002,71.48559299,-155.5909592,TRUE,104.1333333
20529,F,1995,2004,70.42312012,-147.8456543,FALSE,197
20529,F,1995,2005,71.1566,-155.7226,TRUE,150.3166667
20529,F,1995,2010,71.44070129,-156.466507,FALSE,57.06666667
20530,F,1992,2002,70.87961667,-159.2492167,TRUE,104.1333333
20531,F,1992,2001,71.11035156,-154.8283539,FALSE,109.25
20531,F,1992,2002,70.9141861,-149.5156891,TRUE,104.1333333
20534,F,2000,2001,70.74841825,-148.1546375,FALSE,109.25
20534,F,2000,2008,70.66614761,-149.5969193,FALSE,90.18333333
20534,F,2000,2009,70.55033264,-147.3864624,FALSE,98.35
20534,F,2000,2010,70.40573273,-144.1395844,FALSE,57.06666667
20535,F,2001,2001,70.5715711,-149.4670499,TRUE,109.25
20536,F,2001,2001,70.5715711,-149.4670499,TRUE,109.25
20537,F,1975,2001,70.33971914,-143.2862915,FALSE,109.25
20538,M,1995,2001,70.33971914,-143.2862915,FALSE,109.25
20539,M,1994,2001,70.22177378,-143.7570628,FALSE,109.25
20539,M,1994,2004,70.8125946,-144.8990173,FALSE,197
20539,M,1994,2006,70.63089142,-146.6920176,FALSE,86.48333333
20540,M,2001,2001,69.7396815,-141.0965332,TRUE,109.25
20540,M,2001,2008,70.22061704,-143.9345314,FALSE,90.18333333
20541,M,1997,2001,70.55346222,-145.7360428,FALSE,109.25
20542,F,1994,2001,70.29020149,-143.5233292,FALSE,109.25
20542,F,1994,2004,70.25946503,-143.2394145,FALSE,197
20543,M,2000,2001,70.29020149,-143.5233292,FALSE,109.25
20544,F,1989,2001,71.0196388,-143.9049564,FALSE,109.25
20544,F,1989,2002,70.59418945,-149.3725861,TRUE,104.1333333
20544,F,1989,2004,70.85489553,-146.9988302,FALSE,197
20545,F,2001,2001,69.54198185,-141.4620637,FALSE,109.25
20546,F,2001,2001,69.54198185,-141.4620637,FALSE,109.25
20547,F,1992,2001,70.36024882,-141.4098877,FALSE,109.25
20548,F,2000,2001,70.36024882,-141.4098877,FALSE,109.25
20548,F,2000,2007,71.48018,-155.52835,FALSE,88.16666667
20549,F,2000,2001,70.36024882,-141.4098877,FALSE,109.25
20550,M,1997,2001,70.42960739,-144.4559911,FALSE,109.25
20551,F,1990,2001,70.67112579,-141.5804504,FALSE,109.25
20552,M,1993,2001,70.67112579,-141.5804504,FALSE,109.25
20552,M,1993,2010,69.68027191,-139.7909515,FALSE,57.06666667
20553,M,1999,2001,70.69311269,-146.0452474,FALSE,109.25
20553,M,1999,2003,70.47503662,-144.0778974,FALSE,114.2666667
20553,M,1999,2006,70.86450246,-148.9414978,FALSE,86.48333333
20555,M,1993,2001,70.64903514,-146.354012,FALSE,109.25
20555,M,1993,2006,70.74315516,-148.8536641,FALSE,86.48333333
20555,M,1993,2007,70.3637352,-143.7270648,FALSE,88.16666667
20556,M,1994,2001,70.71728439,-147.8713531,FALSE,109.25
20557,F,1998,2001,70.82126338,-148.7672358,FALSE,109.25
20558,M,1994,2001,70.73705464,-145.5370597,FALSE,109.25
20559,F,2001,2001,70.51069794,-141.0177307,FALSE,109.25
20560,F,1998,2001,70.39442522,-143.2731881,FALSE,109.25
20560,F,1998,2002,70.41413177,-144.9727771,FALSE,104.1333333
20561,M,1990,2001,70.4788475,-147.9843445,FALSE,109.25
20561,M,1990,2006,71.60412445,-155.6008911,FALSE,86.48333333
20562,F,1987,2001,70.31277237,-147.8021979,FALSE,109.25
20563,M,2000,2001,70.31277237,-147.8021979,FALSE,109.25
20563,M,2000,2009,70.87065887,-145.7791138,FALSE,98.35
20564,F,1992,2001,70.4975679,-149.0766611,FALSE,109.25
20564,F,1992,2002,71.27927415,-147.4972169,TRUE,104.1333333
20565,M,2000,2001,70.4988763,-147.8874839,FALSE,109.25
20566,F,2000,2001,70.4988763,-147.8874839,FALSE,109.25
20567,F,1996,2001,70.50101929,-147.9409882,FALSE,109.25
20568,F,1999,2001,70.82999311,-147.8898705,FALSE,109.25
20570,F,2000,2001,70.56819262,-148.5519783,FALSE,109.25
20571,M,1995,2001,70.69548584,-149.2177008,FALSE,109.25
20571,M,1995,2004,70.38595886,-143.2539266,FALSE,197
20571,M,1995,2007,70.22053871,-143.6428797,FALSE,88.16666667
20571,M,1995,2009,70.4621109,-141.6640259,FALSE,98.35
20572,F,1992,2001,70.51323638,-148.0189667,FALSE,109.25
20573,F,1999,2001,70.51323638,-148.0189667,FALSE,109.25
20573,F,1999,2009,69.67593079,-141.0362091,FALSE,98.35
20574,M,2000,2001,70.48609052,-147.9515446,FALSE,109.25
20574,M,2000,2003,70.20708275,-143.4414597,FALSE,114.2666667
20575,F,2000,2001,70.48609052,-147.9515446,FALSE,109.25
20576,M,1994,2001,70.5697052,-147.8518219,FALSE,109.25
20576,M,1994,2002,70.15572815,-141.8176147,FALSE,104.1333333
20577,F,1998,2001,70.6263797,-147.6455811,FALSE,109.25
20579,F,2001,2001,70.4789723,-147.9365627,TRUE,109.25
20579,F,2001,2003,71.35953201,-157.7471292,FALSE,114.2666667
20580,M,2000,2001,70.25932617,-146.1471417,FALSE,109.25
20580,M,2000,2002,70.26864319,-145.802204,FALSE,104.1333333
20580,M,2000,2004,70.23257904,-143.2170278,FALSE,197
20580,M,2000,2007,70.15961667,-144.04835,FALSE,88.16666667
20580,M,2000,2009,70.20217743,-144.2941345,FALSE,98.35
20582,M,1995,2001,70.50030243,-146.9772739,FALSE,109.25
20584,M,2001,2001,70.49250183,-148.0137939,FALSE,109.25
20585,M,2001,2001,70.49250183,-148.0137939,FALSE,109.25
20586,F,2000,2001,70.49370605,-147.9443213,FALSE,109.25
20586,F,2000,2005,70.31338333,-147.9887,FALSE,150.3166667
20586,F,2000,2009,69.88312073,-140.9433685,FALSE,98.35
20587,F,1986,2001,70.49370605,-147.9443213,FALSE,109.25
20588,M,2000,2001,70.66060333,-147.7628635,FALSE,109.25
20589,M,2000,2001,70.50267014,-147.9542914,FALSE,109.25
20589,M,2000,2002,70.20403442,-142.256571,FALSE,104.1333333
20590,M,2000,2001,70.50267014,-147.9542914,FALSE,109.25
20590,M,2000,2002,70.20403442,-142.256571,FALSE,104.1333333
20591,F,1992,2001,70.48127274,-147.7194421,FALSE,109.25
20592,M,2000,2001,70.48127274,-147.7194421,FALSE,109.25
20592,M,2000,2002,71.28885498,-154.7305084,FALSE,104.1333333
20593,F,1994,2001,70.6623557,-147.6770891,FALSE,109.25
20594,M,1994,2001,70.71809496,-148.557288,FALSE,109.25
20595,M,1996,2001,70.50191071,-147.8799524,FALSE,109.25
20595,M,1996,2004,70.61264801,-146.5182861,FALSE,197
20596,M,1994,2001,70.72155061,-147.6776079,FALSE,109.25
20597,F,1994,2001,70.55713031,-150.2072555,FALSE,109.25
20597,F,1994,2002,70.9208316,-147.8606378,TRUE,104.1333333
20597,F,1994,2003,70.83919724,-151.4392273,FALSE,114.2666667
20597,F,1994,2005,70.53476461,-147.9169866,FALSE,150.3166667
20598,F,1997,2001,70.20789,-147.23921,FALSE,109.25
20598,F,1997,2002,75.0,-170.0,TRUE,104.1333333
20598,F,1997,2003,70.29620972,-146.3217871,TRUE,114.2666667
20598,F,1997,2006,71.5217,-155.4857,FALSE,86.48333333
20600,F,1994,2003,70.97697968,-153.5866406,FALSE,114.2666667
20600,F,1994,2010,70.77266235,-148.5109009,FALSE,57.06666667
20601,M,2003,2003,70.97697968,-153.5866406,FALSE,114.2666667
20602,M,2003,2003,70.97697968,-153.5866406,FALSE,114.2666667
20603,M,1992,2003,71.62343323,-154.211723,FALSE,114.2666667
20605,M,2003,2003,70.83919724,-151.4392273,TRUE,114.2666667
20606,M,1997,2003,71.61653992,-155.0577618,FALSE,114.2666667
20606,M,1997,2007,69.90135256,-141.8929774,FALSE,88.16666667
20606,M,1997,2008,70.19576263,-143.2739127,FALSE,90.18333333
20606,M,1997,2009,70.54562836,-147.9801453,FALSE,98.35
20606,M,1997,2010,70.1988678,-144.6383118,FALSE,57.06666667
20607,M,2001,2003,71.61423492,-154.7860431,FALSE,114.2666667
20607,M,2001,2004,70.57276433,-147.7618988,FALSE,197
20608,F,2003,2003,70.83919724,-151.4392273,TRUE,114.2666667
20609,M,1987,2003,70.65748016,-145.9536176,FALSE,114.2666667
20610,M,2002,2002,70.35316667,-145.8408333,TRUE,104.1333333
20610,M,2002,2003,70.9578653,-146.4000629,FALSE,114.2666667
20611,M,2000,2003,70.98147308,-147.475697,FALSE,114.2666667
20612,M,2003,2003,70.56131134,-148.423847,TRUE,114.2666667
20613,M,2003,2003,70.56131134,-148.423847,TRUE,114.2666667
20614,M,2003,2003,70.61135101,-148.1066132,FALSE,114.2666667
20615,M,2002,2003,70.75963165,-147.7625592,FALSE,114.2666667
20616,M,2002,2003,70.78511688,-147.9780701,FALSE,114.2666667
20617,M,1987,2003,70.72492203,-148.1012567,FALSE,114.2666667
20617,M,1987,2005,70.52733078,-142.3539886,FALSE,150.3166667
20617,M,1987,2006,71.5118,-155.4751,FALSE,86.48333333
20617,M,1987,2007,71.4553,-155.92206,FALSE,88.16666667
20618,M,2003,2003,71.24573822,-151.2929449,TRUE,114.2666667
20619,M,2003,2003,71.24573822,-151.2929449,TRUE,114.2666667
20620,F,2003,2003,71.06730438,-151.6191779,TRUE,114.2666667
20621,F,2003,2003,71.06730438,-151.6191779,TRUE,114.2666667
20622,M,2003,2003,70.58668976,-146.9960541,FALSE,114.2666667
20622,M,2003,2004,70.80054474,-146.9372559,FALSE,197
20623,F,2003,2003,70.58668976,-146.9960541,FALSE,114.2666667
20624,M,1998,2003,70.66676178,-146.8744751,FALSE,114.2666667
20625,M,2002,2003,70.9089325,-148.459978,FALSE,114.2666667
20626,M,1992,2003,70.65555115,-146.7626114,FALSE,114.2666667
20627,M,1990,2003,70.56583221,-145.248526,FALSE,114.2666667
20627,M,1990,2006,71.4013092,-156.8637787,FALSE,86.48333333
20627,M,1990,2008,70.56858342,-147.9699265,FALSE,90.18333333
20628,M,1996,2003,70.63542236,-146.2584229,FALSE,114.2666667
20629,F,1987,2003,70.49159058,-144.951076,FALSE,114.2666667
20630,M,2003,2003,70.49159058,-144.951076,FALSE,114.2666667
20631,M,1999,2003,70.90051117,-145.9604218,FALSE,114.2666667
20632,F,1992,2003,70.91111755,-146.0077307,FALSE,114.2666667
20633,M,2001,2003,70.91111755,-146.0077307,FALSE,114.2666667
20634,F,2001,2003,70.91111755,-146.0077307,FALSE,114.2666667
20635,F,1998,2003,70.77269348,-141.866579,FALSE,114.2666667
20636,M,1993,2003,70.77269348,-141.866579,FALSE,114.2666667
20637,M,1995,2003,70.77269348,-141.866579,FALSE,114.2666667
20638,M,1978,2003,70.72985092,-147.9767133,FALSE,114.2666667
20639,M,1987,2003,70.90933289,-147.1555847,FALSE,114.2666667
20640,M,1991,2003,70.93809418,-147.0491113,FALSE,114.2666667
20641,M,1978,2003,71.08406036,-147.2790137,FALSE,114.2666667
20642,M,1998,2003,71.02772919,-147.1787799,FALSE,114.2666667
20643,F,1994,2003,70.27828318,-144.3683411,FALSE,114.2666667
20643,F,1994,2006,71.4547699,-155.2549683,FALSE,86.48333333
20644,F,2002,2003,70.27828318,-144.3683411,FALSE,114.2666667
20645,M,1994,2003,70.44404958,-143.5139201,FALSE,114.2666667
20646,M,1990,2003,70.36927783,-142.6707354,FALSE,114.2666667
20647,F,2003,2003,70.23353513,-143.366758,FALSE,114.2666667
20648,M,2003,2003,70.23353513,-143.366758,FALSE,114.2666667
20649,M,1995,2003,70.10469055,-142.5672913,FALSE,114.2666667
20649,M,1995,2009,71.48054235,-156.041266,FALSE,98.35
20655,F,2000,2004,71.58170776,-155.4147644,FALSE,197
20656,F,2000,2004,71.47136078,-155.4646942,FALSE,197
20656,F,2000,2006,70.81879,-147.60834,FALSE,86.48333333
20657,F,1997,2004,71.47136078,-155.4646942,FALSE,197
20658,F,1996,2004,71.47057953,-155.9509018,FALSE,197
20659,F,2004,2004,71.47057953,-155.9509018,FALSE,197
20661,M,2004,2004,71.47057953,-155.9509018,FALSE,197
20662,M,2001,2004,71.47387756,-155.8842601,FALSE,197
20663,F,1999,2004,71.51494446,-155.8513702,FALSE,197
20665,M,1997,2004,71.49312592,-155.9572876,FALSE,197
20665,M,1997,2005,70.94020004,-148.1250549,FALSE,150.3166667
20666,F,2001,2004,71.40604909,-156.683136,FALSE,197
20667,F,2001,2004,71.49312592,-155.9572876,FALSE,197
20668,M,2000,2004,71.57663523,-156.3551483,FALSE,197
20668,M,2000,2006,71.24483465,-155.5971202,FALSE,86.48333333
20668,M,2000,2009,71.44476013,-156.4100464,FALSE,98.35
20669,F,2002,2004,71.68694865,-156.2154104,FALSE,197
20670,M,2002,2004,71.68694865,-156.2154104,FALSE,197
20671,F,1994,2004,71.37602692,-155.1107539,FALSE,197
20672,F,2004,2004,71.37602692,-155.1107539,FALSE,197
20673,M,2004,2004,71.37602692,-155.1107539,FALSE,197
20674,M,1985,2004,71.51331584,-155.0144084,FALSE,197
20676,M,2004,2004,71.47001139,-155.6984202,FALSE,197
20677,M,2004,2004,71.47001139,-155.6984202,FALSE,197
20678,M,1992,2004,71.37662506,-155.0631053,FALSE,197
20678,M,1992,2005,71.16308289,-154.8605698,FALSE,150.3166667
20678,M,1992,2006,71.50894623,-156.2893448,FALSE,86.48333333
20679,F,1993,2004,71.37662506,-155.0631053,FALSE,197
20680,M,2002,2004,71.54465993,-156.2068329,FALSE,197
20681,F,2000,2004,71.34667664,-155.6719376,FALSE,197
20682,F,2000,2004,71.06827647,-153.8699544,FALSE,197
20683,M,2003,2004,71.50525716,-153.7786204,FALSE,197
20683,M,2003,2005,71.70274734,-153.7670517,FALSE,150.3166667
20684,M,2003,2004,71.50525716,-153.7786204,FALSE,197
20684,M,2003,2005,71.70274734,-153.7670517,FALSE,150.3166667
20685,F,2000,2004,71.17391713,-153.102122,FALSE,197
20686,M,1990,2004,71.19585241,-153.12845,FALSE,197
20687,M,2003,2004,71.30095571,-154.1332469,FALSE,197
20688,F,1995,2004,71.18939209,-155.2822393,FALSE,197
20689,M,2004,2004,71.18939209,-155.2822393,FALSE,197
20690,M,2004,2004,71.18939209,-155.2822393,FALSE,197
20692,M,2002,2004,71.44299062,-155.7298533,FALSE,197
20694,F,1998,2004,71.23545329,-154.4681346,FALSE,197
20694,F,1998,2005,71.64679464,-154.7459885,FALSE,150.3166667
20694,F,1998,2007,71.17161687,-153.081336,FALSE,88.16666667
20695,M,1991,2004,71.1496933,-152.7532379,FALSE,197
20695,M,1991,2005,70.93361766,-148.1014018,FALSE,150.3166667
20696,F,1999,2004,71.67549896,-154.1815796,FALSE,197
20697,F,1992,2004,71.75751088,-153.2965118,FALSE,197
20698,F,2002,2004,71.75751088,-153.2965118,FALSE,197
20699,F,2000,2004,70.48983841,-147.9881887,FALSE,197
20700,F,1999,2004,70.7610939,-147.0663788,FALSE,197
20701,M,2004,2004,70.85489553,-146.9988302,FALSE,197
20702,F,2004,2004,70.85489553,-146.9988302,FALSE,197
20703,F,2004,2004,70.42312012,-147.8456543,TRUE,197
20704,M,2004,2004,70.42312012,-147.8456543,TRUE,197
20705,F,1989,2004,70.8258372,-145.9905375,FALSE,197
20706,F,2004,2004,70.8258372,-145.9905375,FALSE,197
20707,F,2004,2004,70.8258372,-145.9905375,FALSE,197
20708,F,2004,2004,70.57613068,-146.9042938,FALSE,197
20709,F,2004,2004,70.57613068,-146.9042938,FALSE,197
20710,M,2000,2004,70.67169189,-147.743102,FALSE,197
20710,M,2000,2006,70.9025233,-149.8372732,FALSE,86.48333333
20711,F,2004,2004,70.75140127,-147.3448812,TRUE,197
20712,F,2004,2004,70.75140127,-147.3448812,TRUE,197
20713,F,1993,2004,70.55560608,-147.535378,FALSE,197
20714,F,2001,2004,70.78444214,-148.741217,FALSE,197
20714,F,2001,2006,71.66911,-156.72272,FALSE,86.48333333
20715,F,2000,2004,70.99957682,-147.6528463,FALSE,197
20716,F,2002,2004,71.0027949,-147.8399658,FALSE,197
20717,M,2002,2004,71.0027949,-147.8399658,FALSE,197
20718,M,1988,2004,70.6154185,-147.2001017,FALSE,197
20718,M,1988,2005,70.77824656,-146.6561381,FALSE,150.3166667
20719,F,1992,2004,70.61069743,-146.091272,FALSE,197
20720,M,2004,2004,70.61069743,-146.091272,FALSE,197
20721,F,1998,2004,70.57917938,-145.78243,FALSE,197
20722,M,2004,2004,70.57917938,-145.78243,FALSE,197
20724,M,1989,2004,70.60270437,-147.3631694,FALSE,197
20725,M,1985,2004,70.95455119,-147.0778636,FALSE,197
20726,M,1997,2004,70.72119497,-145.5514394,FALSE,197
20726,M,1997,2010,70.15229034,-141.3176575,FALSE,57.06666667
20727,F,1985,2004,70.76513672,-145.1153473,FALSE,197
20728,M,2002,2004,70.76513672,-145.1153473,FALSE,197
20729,M,2002,2004,70.76513672,-145.1153473,FALSE,197
20730,F,1999,2004,70.70177358,-144.9516113,FALSE,197
20731,M,1996,2004,70.76246592,-145.2361969,FALSE,197
20732,M,1981,2004,70.90907237,-144.6010727,FALSE,197
20733,M,2002,2004,70.22985992,-142.9287669,FALSE,197
20733,M,2002,2006,70.49944229,-145.3195694,FALSE,86.48333333
20733,M,2002,2008,71.50127055,-156.0807841,FALSE,90.18333333
20733,M,2002,2009,71.4617691,-156.2802124,FALSE,98.35
20734,F,2002,2004,70.22985992,-142.9287669,FALSE,197
20734,F,2002,2007,70.24362361,-143.3532674,FALSE,88.16666667
20735,F,2002,2004,70.22985992,-142.9287669,FALSE,197
20735,F,2002,2008,71.44827919,-156.2550209,FALSE,90.18333333
20735,F,2002,2009,70.18799744,-142.7603119,FALSE,98.35
20735,F,2002,2010,69.989505,-141.1916565,FALSE,57.06666667
20737,F,1987,2004,70.20467529,-143.504542,FALSE,197
20738,F,2003,2004,70.20467529,-143.504542,FALSE,197
20739,F,1999,2004,70.23148346,-142.3563955,FALSE,197
20740,M,1995,2004,70.23148346,-142.3563955,FALSE,197
20741,F,2001,2004,70.22171478,-142.7394714,FALSE,197
20742,M,1994,2004,70.50513763,-142.5611104,FALSE,197
20742,M,1994,2006,71.11203613,-149.0151184,FALSE,86.48333333
20743,F,1995,2004,70.54872182,-142.5592112,FALSE,197
20745,F,1999,2004,70.19993159,-143.5986313,FALSE,197
20746,M,2004,2004,70.32649994,-142.5413422,FALSE,197
20747,F,2004,2004,70.32649994,-142.5413422,FALSE,197
20748,F,1994,2004,70.10478109,-142.0869659,FALSE,197
20748,F,1994,2005,71.28441477,-149.8783479,FALSE,150.3166667
20749,M,1986,2004,70.10478109,-142.0869659,FALSE,197
20751,M,1998,2004,70.29847158,-142.4484533,FALSE,197
20751,M,1998,2005,70.95837479,-148.2326736,FALSE,150.3166667
20751,M,1998,2006,70.98348694,-148.9709218,FALSE,86.48333333
20751,M,1998,2009,71.00654602,-149.3382172,FALSE,98.35
20752,M,1994,2004,70.85503438,-141.7150228,FALSE,197
20753,M,2003,2004,70.25946503,-143.2394145,FALSE,197
20753,M,2003,2010,70.37042999,-142.7076294,FALSE,57.06666667
20754,M,2004,2004,71.00209808,-143.4889882,FALSE,197
20755,M,2004,2004,71.00209808,-143.4889882,FALSE,197
20756,F,1989,2004,70.18101476,-146.4585988,FALSE,197
20756,F,1989,2005,71.01093597,-148.2332214,TRUE,150.3166667
20757,M,2003,2004,70.18101476,-146.4585988,FALSE,197
20757,M,2003,2005,71.01093597,-148.2332214,FALSE,150.3166667
20757,M,2003,2008,70.182547,-142.5837402,FALSE,90.18333333
20757,M,2003,2010,70.24868774,-143.1265564,FALSE,57.06666667
20758,F,2003,2004,70.18101476,-146.4585988,FALSE,197
20758,F,2003,2005,71.01093597,-148.2332214,FALSE,150.3166667
20758,F,2003,2006,70.87699178,-148.883843,FALSE,86.48333333
20760,F,1999,2004,70.13278656,-143.2705261,FALSE,197
20761,F,2001,2005,71.41727676,-156.1596634,FALSE,150.3166667
20762,M,1989,2005,71.78159485,-156.1800964,FALSE,150.3166667
20764,F,2000,2005,71.95177765,-155.7472565,FALSE,150.3166667
20764,F,2000,2007,71.07096,-150.35948,FALSE,88.16666667
20764,F,2000,2009,70.83696747,-149.1815491,FALSE,98.35
